,tvdb_id,aired_season,aired_episode,name,first_aired,overview,series_tvdb_id,rating,imdb_id,tvdb_avg_rating,tvdb_ratings,first_seen
4321,4840947,3,8,Debate,2014-06-01,"Selina and the staff prep for her debate with George Maddox, Danny Chung, congressman Owen Pierce and Joe Thornhill, a major-league baseball manager who recently entered the race. Dan returns with a rosier outlook. Wendy, Mike's wife, arrives to do a style piece on Selina, but eyes a bigger story involving Ray. ",237831,TV-MA,tt3549022,8.2,419,2017-08-03 16:13:14
4322,4840948,3,9,Crate,2014-06-08,"With Thornhill ahead in the polls, Selina and her staff discuss how to make her more ""folksy."" In need of a job, Jonah meets with Bill Ericsson. Selina has an interview with pretentious journalist Quincy Carter. ",237831,TV-MA,tt3615490,8.4,391,2017-08-03 20:09:22
4323,4840949,3,10,New Hampshire,2014-06-08,"Three days before the New Hampshire primary, Selina and her staff juggle her multiple official obligations and campaign appearances. ",237831,TV-MA,tt3551604,8.3,419,2017-08-04 22:24:20
4324,4840951,7,21,The Anything Can Happen Recurrence,2014-04-24,"Sheldon gives spontaneity a try, which causes unexpected friction for Penny, Bernadette and Amy; Raj asks Howard for help with preparation for a date with Emily.",80379,TV-14,tt3572170,7.7,3578,2015-10-07 12:18:20
4325,4840952,7,22,The Proton Transmogrification,2014-05-01,"Professor Proton helps Sheldon deal with grief; Leonard gets into a competition with Penny; Bernadette and Amy prepare a ""Star Wars Day"" gift for the guys.",80379,TV-14,tt3572176,7.7,3243,2015-10-07 12:18:20
4326,4840953,7,23,The Gorilla Dissolution,2014-05-08,A bad day compels Penny to re-evaluate her choices -- including Leonard; Bernadette and Howard must care for Mrs. Wolowitz; Sheldon gives Raj advice on relationships.,80379,TV-PG,tt3572182,7.8,3382,2015-10-07 12:18:20
4327,4840954,7,24,The Status Quo Combustion,2014-05-15,"Faced with an uncertain future, Sheldon considers a major change; Emily and Raj decide to take things to the next level. Also, Howard and Bernadette struggle to care for Mrs. Wolowitz when she is injured.",80379,TV-14,tt3572184,7.8,3468,2015-10-07 12:18:20
4328,4840955,7,3,Field Trip,2014-04-27,Don takes an impromptu trip. Betty has lunch with a friend. Harry lobbies for a cause. The partners consider a questionable asset.,80337,TV-14,tt3678086,6.9,701,2015-10-13 20:44:01
4329,4840956,7,4,The Monolith,2014-05-04,Sterling Cooper & Partners prepares for a guest; Don contacts an old friend; Roger deals with problems at home; Peggy is underestimated.,80337,TV-14,tt3680402,6.9,646,2015-10-13 20:44:04
4330,4840957,7,5,The Runaways,2014-05-11,Don has a visitor from his past. Stan embarrasses a superior. Peggy helps Ginsberg with a problem. Harry finds that he has a new ally at the agency.,80337,TV-14,tt3709284,7.0,647,2015-10-13 20:44:09
4331,4840958,7,6,The Strategy,2014-05-18,Peggy determinedly collects research for a pitch. Pete is invited to join an exclusive club. Joan looks forward to spending time with her friend.,80337,TV-14,tt3709286,7.1,647,2015-10-13 20:44:21
4332,4840959,7,7,Waterloo,2014-05-25,Don receives a troubling letter. A risky venture entails a new future for Peggy. Roger gets an unexpected phone call. Pete butts heads with Cutler.,80337,TV-14,tt3740788,7.3,620,2015-10-13 20:44:48
4333,4840966,12,18,Baby Got Black,2014-04-27,"Chris and Jerome's daughter, Pam (Keke Palmer), run away together when Jerome (Kevin Michael Richardson) forbids their relationship.",75978,TV-MA,tt3666214,7.1,477,2015-10-07 12:18:19
4334,4840967,12,19,Meg Stinks!,2014-05-04,Peter brings Meg to college for an interview and introduces her to partying; Brian is prohibited from entering the house when he is sprayed by a skunk.,75978,TV-MA,tt3673538,7.6,536,2015-10-07 12:18:19
4335,4840968,12,20,He's Bla-ack!,2014-05-11,Cleveland comes back to town but is forbidden to spend time with Peter when Donna and Lois get into an argument.,75978,TV-MA,tt3683124,7.3,478,2015-10-07 12:18:19
4336,4840969,12,21,Chap Stewie,2014-05-18,Angry Stewie goes back in time to break up Peter and Lois but ends up in a British household.,75978,TV-MA,tt3683128,7.1,448,2015-10-07 12:18:19
4337,4844181,9,24,Last Forever (2),2014-03-31,Ted finally finishes telling his kids the story of how he met their mother.,75760,TV-14,tt3415304,7.7,1202,2015-10-07 12:25:38
4338,4853842,1,3,High Plains Hardware,2014-06-15,Gordon and Cameron struggle to make Joe's vision a reality; Joe and Bosworth seek the funds to make the new machine.,271910,TV-14,tt3438496,7.6,676,2016-09-30 17:48:56
4339,4853843,1,4,Close to the Metal,2014-06-22,"As Cameron nears completion of the BIOS, a crisis threatens the project's future and requires all hands on deck to save the machine.",271910,TV-14,tt3464414,8.0,572,2016-10-01 18:14:44
4340,4853846,1,5,Adventure,2014-06-29,Cameron bristles under a new manager as Joe and Gordon attempt to procure a key piece of new technology for the computer.,271910,TV-14,tt3499556,7.8,546,2016-10-03 15:42:28
4341,4853850,1,6,Landfall,2014-07-06,"A breakthrough by Cameron places her at odds with Gordon, leaving Joe to make a tough decision. Meanwhile, Hurricane Alicia spurs some personal revelations.",271910,TV-14,tt3517700,7.8,520,2016-10-05 20:56:14
4342,4853854,1,7,Giant,2014-07-13,"A visitor from Joe's past threatens his newfound connection with Cameron. Meanwhile, with Donna out of town, the toll of Gordon's work catches up with him.",271910,TV-14,tt3549020,7.7,494,2016-10-06 21:29:11
4343,4853855,1,8,The 214s,2014-07-20,"Scandal hits Cardiff Electric as the team finalizes preparations for COMDEX. Meanwhile, Bosworth makes a sacrifice for the good of the PC program.",271910,TV-14,tt3566354,7.9,520,2016-10-07 17:20:17
4344,4853856,1,9,Up Helly Aa,2014-07-27,Unforeseen opponents and new complications threaten to derail the Cardiff Electric team's work at COMDEX.,271910,TV-14,tt3566360,7.6,468,2016-10-09 17:54:23
4345,4853857,1,10,1984,2014-08-03,"As Gordon and Joe prepare to ship the Giant, a suspicious defect calls their partnership into question. Cameron takes her future into her own hands.",271910,TV-14,tt3566368,7.7,442,2016-10-12 13:34:13
4346,4854720,4,3,So Did the Fat Lady,2014-05-12,Louie meets somebody new.,155201,TV-MA,tt3710674,8.2,338,2015-10-07 12:38:59
4347,4854721,4,4,Elevator (1),2014-05-12,Louie helps a neighbor.,155201,TV-MA,tt3716884,7.8,234,2015-10-07 12:38:59
4348,4854722,4,5,Elevator (2),2014-05-19,Louie takes his new friend to lunch.,155201,TV-MA,tt3716886,7.7,286,2015-10-07 12:38:59
4349,4854723,4,6,Elevator (3),2014-05-19,Someone from Louie's past pops up again.,155201,TV-MA,tt3735762,7.5,286,2015-10-07 12:38:59
4350,4854724,4,7,Elevator (4),2014-05-26,Louie and Janet seek professional help.,155201,TV-MA,tt3735764,7.5,286,2015-10-07 12:38:59
4351,4854725,4,8,Elevator (5),2014-05-26,Louie and Amia connect.,155201,TV-MA,tt3735768,7.6,286,2015-10-07 12:38:59
4352,4854726,4,9,Elevator (6),2014-06-02,Mother nature takes control of Louie's life.,155201,TV-MA,tt3735798,8.1,312,2015-10-07 12:38:59
4353,4854727,4,10,Pamela (1),2014-06-02,Louie on the rebound.,155201,TV-MA,tt3750904,8.0,234,2015-10-07 12:38:59
4354,4854728,4,11,In the Woods (1),2014-06-09,Louie Remembers his past.,155201,TV-MA,tt3750906,7.8,312,2015-10-07 12:38:59
4355,4854729,4,12,In the Woods (2),2014-06-09,Louie Remembers his past.,155201,TV-MA,tt3759210,8.2,286,2015-10-07 12:38:59
4356,4854730,4,13,Pamela (2),2014-06-16,Louie & Pamela go on a date.,155201,TV-MA,tt3775760,8.1,312,2015-10-07 12:38:59
4357,4854731,4,14,Pamela (3),2014-06-16,Pamela & Louie,155201,TV-MA,tt3775768,8.5,312,2015-10-07 12:38:59
4358,4854790,1,5,The Truth,2015-06-11,Ethan ventures outside of Wayward Pines and his shocked by what he discovers; Theresa shows up to her first day of work and meets with a client who seems to share her feelings for the town; and Megan Fisher teaches Ben the truth about where he's living.,269750,TV-14,tt3493984,7.9,644,2016-02-13 13:11:56
4359,4854791,1,6,Choices,2015-06-25,"Ethan gets a tour of the facility and personnel that manage the day-to-day operations of Wayward Pines and learns more about the history and how the residents ended up in the eerie town. Meanwhile, at the realty office, Theresa finds a map of an unusual plot of land she wants to investigate and Kate and Harold are planning a covert operation.",269750,TV-14,tt3546278,7.7,588,2016-02-13 19:03:42
4360,4854792,1,7,Betrayal,2015-07-02,"Ethan finds a bomb planted in his car, which leads him to question people he thought he could trust; Kate and Harold discuss their fertility issues with Nurse Pam; Ben's relationship with Amy heats up.",269750,TV-14,tt3514326,7.8,644,2016-02-14 15:58:37
4361,4854793,1,8,The Friendliest Place on Earth,2015-07-09,"An explosion on Main Street leaves two key residents of Wayward Pines in critical condition. As Ethan works to determine who's responsible for this horrific act, Harold opts out of the covert operation he and Kate were planning. Meanwhile, Nurse Pam questions surveillance engineers to make sure no workers are making false reports.",269750,TV-14,tt3554474,7.6,560,2016-02-15 12:49:01
4362,4854794,1,9,A Reckoning,2015-07-16,Harold's failed attempt to break past the fence surrounding Wayward Pines leads to questions from Ethan about other insurgents who have gone off the grid; Amy's health takes a turn for the worse; Nurse Pam pushes Theresa to investigate Plot 33; and Ben is encouraged by his teacher to speak publicly about current events.,269750,TV-14,tt3689696,7.9,504,2016-02-15 22:07:07
4363,4854795,1,10,Cycle,2015-07-23,"The electricity in Wayward Pines is turned off with deadly repercussions. As Ethan and Kate take the necessary steps to move everyone out of harm's way, Nurse Pam confronts Pilcher on his decision and tries to convince him to reconsider.",269750,TV-14,tt3718728,8.0,532,2016-02-16 22:35:50
4364,4854796,1,2,"Penguin One, Us Zero",2014-07-06,"In the wake of a series of disturbing encounters, Kevin pays a visit to a therapist. Tom finds himself in a precarious situation with Christine, a favorite of Wayne's. A frustrated Meg is asked to part with pieces of her past. Jill and Aimee tail Nora Durst, who became a local celebrity when her entire family disappeared in the Departure.",269689,TV-MA,tt3603056,7.7,1229,2017-10-18 20:37:05
4365,4854797,1,3,Two Boats and a Helicopter,2014-07-13,"In the face of dwindling church attendance and threats on his life, the Rev. Matt Jamison continues to preach his gospel: that many who disappeared in the Departure were sinners and not saints. Matt's campaign is detoured when he learns he may lose the church to foreclosure, forcing him to launch a desperate, last-minute plan to come up with the cash to keep it.",269689,TV-MA,tt3631218,7.9,950,2017-10-22 20:35:10
4366,4854798,1,4,B.J. and the A.C.,2014-07-20,"A holiday display goes wanting, sending Kevin scurrying to find out who is responsible. Tom and Christine run into trouble at a hospital and on the road. Kevin retrieves a surprise detainee from a neighboring police station, and receives some unexpected visitors at home. The Guilty Remnant puts their stamp on the holiday season.",269689,TV-MA,tt3594942,7.7,922,2017-10-27 20:45:22
4367,4854799,1,5,Gladys,2014-07-27,"Laurie's resolve is put to the test in the wake of a brutal hate crime. After his latest initiatives to maintain peace in Mapleton fall short, Kevin turns down an outside offer to rid the town of its problems. Matt brings his pulpit to the street. Meg takes on a new role.",269689,TV-MA,tt3630790,7.6,865,2017-10-28 21:10:00
4368,4854800,1,6,Guest,2014-08-03,"Nora takes care of some unfinished business in Mapleton before heading to New York for the Second Annual DROP conference (Departure Related Occupations and Practices). Agitated that her ID has been pinched, Nora, wearing a 'Guest' badge, scours the convention for her imposter, and ends up getting detoured by an amorous salesman, a best-selling author, and a rogue attendee.",269689,TV-MA,tt3666322,8.0,838,2017-10-29 21:06:40
4369,4854801,1,7,Solace for Tired Feet,2014-08-10,"After learning his father has escaped the psychiatric hospital, Kevin orders an APB to track him down. Jill attempts to break an endurance record. Holed up in Indiana, a disillusioned Tom makes an unsettling discovery.",269689,TV-MA,tt3725022,7.9,781,2017-11-04 19:33:13
4370,4854802,1,8,Cairo,2014-08-17,"Kevin fears he's losing touch with reality after finding himself, inexplicably, in a difficult situation involving Patti Levin, a leader of the Guilty Remnant. Meg loses control during another encounter with Matt; Jill confronts Aimee about her relationship with Kevin; Nora stands up to Laurie, and finds her privacy invaded.",269689,TV-MA,tt3725024,8.1,838,2017-11-05 21:58:38
4371,4863035,4,1,One-Two-Three Go…,2014-06-11,"Mike and Harvey adjust to their new paradigm. As they butt heads over strategy in Mike’s first foray into investment banking, their new attorney-client relationship may be short-lived. Meanwhile, Pearson Specter discovers that a disgraced former District Attorney may be pursuing a vendetta against Harvey and the firm.",247808,TV-14,tt3285896,7.6,1091,2015-10-07 12:18:20
4372,4865725,4,2,"Breakfast, Lunch, and Dinner",2014-06-18,"Harvey and Mike find themselves on opposite sides of a takeover battle that threatens to turn into a knockdown, drag-out fight—a fight complicated by Rachel’s relationship with Mike. Meanwhile, Louis finds himself partnered with recent SEC defector Jeff Malone in defending Pearson Specter from disgraced DA Eric Woodall.",247808,TV-14,tt3783016,7.6,1040,2015-10-07 12:18:20
